date,cases_daily,deaths_daily,cumulative_cases,cumulative_deaths,cases_ma7,deaths_ma7,cCFR,mCFR,BrtaCFR_mean_raw,BrtaCFR_lower_raw,BrtaCFR_upper_raw,BrtaCFR_mean_smooth,BrtaCFR_lower_smooth,BrtaCFR_upper_smooth
2020-01-27,1,0,1,0,1.0,0.0,0.0,0.0,0.00045235012548903704,6.133661784389984e-06,0.0028823156979710706,-0.0032598290094075478,-0.0014006496557182647,-0.007701995743631618
2020-01-28,3,0,4,0,2.0,0.0,0.0,0.0,0.0003903620417063079,2.9201308894394418e-05,0.001765331409836854,-0.003159433869239955,-0.0013926846125992534,-0.007270829881628758
2020-01-29,0,0,4,0,1.3333333333333333,0.0,0.0,0.0,0.0003957560579280596,4.056276587333828e-05,0.0018386282437318734,-0.003042688111208448,-0.0013785020442261325,-0.006796432405912191
2020-01-30,0,0,4,0,1.0,0.0,0.0,0.0,0.00044579648625503937,3.8268268518102346e-05,0.0019048877049351195,-0.0029086965134717258,-0.0013575504663305175,-0.006277620346724227
2020-01-31,1,0,5,0,1.0,0.0,0.0,0.0,0.0004852315083480382,4.0915146945078024e-05,0.001962035347902501,-0.0027565617633005727,-0.0013292596881232367,-0.00571329261860247
2020-02-01,3,0,8,0,1.3333333333333333,0.0,0.0,0.0,0.0005371974479052547,5.5778874346593106e-05,0.0023054663062838667,-0.0025853879702506114,-0.0012930422741598445,-0.0051024372994485975
2020-02-02,2,0,10,0,1.4285714285714286,0.0,0.0,0.0,0.0005561934158868717,4.8925494247090124e-05,0.002516757018547172,-0.0023942843985437575,-0.0012482952463595796,-0.004444138651706231
2020-02-03,2,0,12,0,1.5714285714285714,0.0,0.0,0.0,0.0005729783679834338,5.946931644656577e-05,0.0026005211049462563,-0.002182369410013685,-0.0011944020336992463,-0.0037375838241864644
2020-02-04,0,0,12,0,1.1428571428571428,0.0,0.0,0.0,0.0005709610300195299,5.216851705295547e-05,0.0024959520503452814,-0.0019487746068441866,-0.0011307346754597023,-0.0029820691737163156
2020-02-05,0,0,12,0,1.1428571428571428,0.0,0.0,0.0,0.0005886240528498783,5.2575508189815943e-05,0.002448338278575811,-0.0016926491611775425,-0.0010566562820600197,-0.002177006147226223
2020-02-06,0,0,12,0,1.1428571428571428,0.0,0.0,0.0,0.0006115417442708115,6.407442852683663e-05,0.002520404515914159,-0.0014131643164958453,-0.0009715237554723881,-0.001321926667108719
2020-02-07,1,0,13,0,1.1428571428571428,0.0,0.0,0.0,0.0006355870079213226,6.193610673115072e-05,0.0024068394267722656,-0.0011095180435231086,-0.0008746907689877599,-0.00041648796572300113
2020-02-08,0,0,13,0,0.7142857142857143,0.0,0.0,0.0,0.0006310983648820631,6.133456162831877e-05,0.0026284115116088566,-0.0007809398312735233,-0.0007655110037077489,0.0005395231812467147
2020-02-09,1,0,14,0,0.5714285714285714,0.0,0.0,0.0,0.0008057921137640117,6.409846588987915e-05,0.0033155845455430434,-0.00042669559181735185,-0.0006433416365955945,0.0015461868682456476
2020-02-10,0,0,14,0,0.2857142857142857,0.0,0.0,0.0,0.0006944072098770449,7.647844690954592e-05,0.003022582364439085,-4.6092655369864536e-05,-0.0005075470722468593,0.002603447160421736
2020-02-11,2,0,16,0,0.5714285714285714,0.0,0.0,0.0,0.0007458736737020509,7.369861501398193e-05,0.003247920809222823,0.00036151516953455504,-0.0003575029077691801,0.003711109915563564
2020-02-12,0,0,16,0,0.5714285714285714,0.0,0.0,0.0,0.0007173810464033456,7.789112259291923e-05,0.002763671084895945,0.0007967224977187204,-0.0001926001173174625,0.004868841354967386
2020-02-13,0,0,16,0,0.5714285714285714,0.0,0.0,0.0,0.0007140503803660202,7.438962071742267e-05,0.002724124345422942,0.0012600672593516386,-1.2249439949514264e-05,0.006076167403582871
2020-02-14,0,0,16,0,0.42857142857142855,0.0,0.0,0.0,0.000804548491951788,8.144304702036701e-05,0.0032679274008518785,0.0017520256120434907,0.00018411404841760888,0.007332473812134785
2020-02-15,0,0,16,0,0.42857142857142855,0.0,0.0,0.0,0.0007761075710729585,7.208749162522881e-05,0.0029395730302388397,0.0022730069039536443,0.0003970262010208246,0.008637007065943218
2020-02-16,0,0,16,0,0.2857142857142857,0.0,0.0,0.0,0.0007580079113368833,7.456846281623786e-05,0.0032610794074462617,0.0028233487197014497,0.0006269889290850691,0.009988876076998941
2020-02-17,0,0,16,0,0.2857142857142857,0.0,0.0,0.0,0.0007526712174279179,6.667848595111903e-05,0.003257888115441178,0.003403312041505397,0.0008744652210017185,0.011387054647624753
2020-02-18,0,0,16,0,0.0,0.0,0.0,0.0,0.0007714681649588322,7.2371157907999e-05,0.003307248691277758,0.004013076558359662,0.0011398740819042053,0.01283038468591423
2020-02-19,0,0,16,0,0.0,0.0,0.0,0.0,0.0007744033470752818,7.528046145948216e-05,0.003174146013400643,0.004652736156185272,0.0014235854260454775,0.014317580145230907
2020-02-20,0,0,16,0,0.0,0.0,0.0,0.0,0.0006327901674019705,6.655386321865115e-05,0.0025753687542710846,0.00532229462177134,0.0017259149565273053,0.015847231652521263
2020-02-21,0,0,16,0,0.0,0.0,0.0,0.0,0.0006182609508961094,5.4211328612245244e-05,0.002575018333185065,0.006021661592963243,0.0020471190688457247,0.01741781178319265
2020-02-22,0,0,16,0,0.0,0.0,0.0,0.0,0.0005857821717804744,5.522784116797832e-05,0.0026024496133530053,0.0067506487869686905,0.002387389816377014,0.019027680933946897
2020-02-23,0,0,16,0,0.0,0.0,0.0,0.0,0.0005612038233813095,4.457743412317508e-05,0.002450469981227116,0.007508966537882041,0.0027468499773299006,0.020675093739407697
2020-02-24,0,0,16,0,0.0,0.0,0.0,0.0,0.0004689118939255805,4.585686909019317e-05,0.0018699339102432183,0.00829622067357694,0.0031255482638146894,0.022358205973683196
2020-02-25,0,0,16,0,0.0,0.0,0.0,0.0,0.00040609942729725844,3.779036149474269e-05,0.0015473614644470391,0.009111909761049496,0.0035234547145421916,0.0240750818743124
2020-02-26,5,0,21,0,0.7142857142857143,0.0,0.0,0.0,0.0004201527002428571,3.461710096101645e-05,0.001824524996810463,0.009955422748131932,0.00394045631326666,0.02582370182338152
2020-02-27,5,0,26,0,1.4285714285714286,0.0,0.0,0.0,0.00037779595654143997,3.270916839284082e-05,0.001763110964793842,0.010826037028285117,0.004376352875443804,0.02760197031901038
2020-02-28,27,0,53,0,5.285714285714286,0.0,0.0,0.0,0.00037821753786390405,3.237768979680075e-05,0.0015990061417871183,0.011722916953968337,0.004830853245713672,0.029407724169927516
2020-02-29,13,0,66,0,7.142857142857143,0.0,0.0,0.0,0.0003431075523876044,2.8660473240874456e-05,0.0014530628977186327,0.01264511282290599,0.005303571848758863,0.03123874084643643
2020-03-01,51,0,117,0,14.428571428571429,0.0,0.0,0.0,0.0003623018562725329,3.7728656979067796e-05,0.0016189947376921015,0.013591560360463559,0.00579402563586162,0.03309274692268434
2020-03-02,33,0,150,0,19.142857142857142,0.0,0.0,0.0,0.00037649807585343786,3.626787094424615e-05,0.0014158602572119663,0.014561080720338525,0.0063016314691166555,0.03496742654771012
2020-03-03,38,0,188,0,24.571428571428573,0.0,0.0,0.0,0.0005017851507750339,3.921549173426841e-05,0.0022863850063344023,0.015552381024875635,0.0068257039847701775,0.03686042988615009
2020-03-04,74,0,262,0,34.42857142857143,0.0,0.0,0.0,0.0007104636654405458,4.648058520163248e-05,0.003006139743161276,0.016564055465530584,0.0073654539765648,0.03876938147359377
2020-03-05,138,0,400,0,53.42857142857143,0.0,0.0,0.0,0.0012926470337454288,5.69926144823244e-05,0.006095915168596393,0.017594586983324487,0.007919987339283856,0.04069188843627477
2020-03-06,239,0,639,0,83.71428571428571,0.0,0.0,0.0,0.003677299065918442,0.00010878963537276458,0.02118716677145346,0.018642349548496525,0.008488304611886969,0.04262554852985385
2020-03-07,156,0,795,0,104.14285714285714,0.0,0.0,0.0,0.008735291650393521,0.0002463390187372421,0.058486015609864675,0.019705611057937444,0.009069301158693636,0.04456795795737083
2020-03-08,107,0,902,0,112.14285714285714,0.0,0.0,0.0,0.021578762638187244,0.0005819399515577259,0.124454485692911,0.02078253686826621,0.009661768025942851,0.04651671893179063
2020-03-09,237,2,1139,2,141.28571428571428,0.2857142857142857,0.0017559262510972997,0.014495146723495283,0.03570594215005978,0.0034666963684075553,0.144988323216526,0.021871193981518683,0.01026439350967624,0.04846944695382246
2020-03-10,157,0,1296,2,158.28571428571428,0.2857142857142857,0.0015432098765430907,0.011082113287284534,0.028522175289045652,0.002621481542009514,0.11052980966972079,0.02296955589919716,0.010875765469150693,0.050423777780637266
2020-03-11,271,1,1567,3,186.42857142857142,0.42857142857142855,0.0019144862795148745,0.012949724116444373,0.020307158783503546,0.0022709888307797703,0.07939938540241702,0.024075508158773885,0.011494374417787244,0.052377374065661286
2020-03-12,802,2,2369,5,281.2857142857143,0.7142857142857143,0.0021105951878428826,0.01685494530945788,0.012893444583154041,0.0018039117607441782,0.04465222469524984,0.025186854564479465,0.012118617420862045,0.05432793165363361
2020-03-13,693,0,3062,5,346.14285714285717,0.7142857142857143,0.0016329196603526574,0.013082685456908359,0.010048174610249979,0.0014782842425391763,0.04004100086953804,0.026301324121194507,0.01274680282560544,0.056273185518510564
2020-03-14,733,3,3795,8,428.57142857142856,1.1428571428571428,0.0021080368906455306,0.01623274506295611,0.008581422743315057,0.001004345474339812,0.03540531758072549,0.027416578676357124,0.013377155844949253,0.058210915334544616
2020-03-15,1043,4,4838,12,562.2857142857143,1.7142857142857142,0.002480363786688663,0.018918541871009432,0.007038610101035547,0.0010271279741945014,0.02310432690915285,0.028530221269863983,0.014007825010704848,0.060138950672935114
2020-03-16,1174,1,6012,13,696.1428571428571,1.5714285714285714,0.002162341982701228,0.015975705504193787,0.009430058065622653,0.0012241483804515927,0.03690757013246563,0.029639805185873974,0.014636889505335201,0.0620551758178727
2020-03-17,1144,0,7156,12,837.1428571428571,1.5714285714285714,0.0018166573504751003,0.012537306795059123,0.01872130983868968,0.00213296166524999,0.06999482001885847,0.030742843693166415,0.015262367373607517,0.06395753419666494
2020-03-18,1042,0,8198,12,947.2857142857143,1.4285714285714286,0.0015857526225908564,0.009948584087210314,0.03861088765149008,0.007614477711076154,0.12092231578807841,0.031836820452215364,0.015882224606199806,0.06584403241898537
2020-03-19,2801,8,10999,20,1232.857142857143,2.2857142857142856,0.0019092644785889453,0.012830036730952345,0.05520589002514614,0.03039383245184605,0.09159416722946316,0.03291920055748539,0.016494385076786033,0.06771274392031752
2020-03-20,2958,11,13957,31,1556.4285714285713,3.857142857142857,0.0022927563229920307,0.015606361062146808,0.04669935588121744,0.023493415292787697,0.08211150070279125,0.03398744217269328,0.017096741302262512,0.06956181220444112
2020-03-21,2705,16,16662,47,1838.142857142857,5.714285714285714,0.0028808066258552223,0.018719393150243287,0.04208454023742823,0.018796991815484387,0.08672036899197398,0.03503900870510959,0.017687165982728282,0.07138945367954287
2020-03-22,1948,8,18610,55,1967.4285714285713,6.285714285714286,0.0030091348737237883,0.01759825310302123,0.046567826882171835,0.01617154281739267,0.10689315541448602,0.03607138145258919,0.01826352426375505,0.07319396008232255
2020-03-23,4062,31,22672,86,2380.0,10.571428571428571,0.0038373323923782472,0.022217222202344265,0.043786707098393066,0.022842567494644746,0.07664153920267731,0.03708207264423389,0.01882368664864015,0.07497370048449287
2020-03-24,4764,28,27436,114,2897.1428571428573,14.571428571428571,0.004191573115614506,0.023994593016788905,0.04071726147921528,0.02182720314006101,0.07186410518060156,0.03806863878272807,0.019365542473036464,0.07672712287643273
2020-03-25,4118,35,31554,149,3336.5714285714284,19.571428571428573,0.004753755466818772,0.025718034336639495,0.04069552202654305,0.020385048651262005,0.07508604270683986,0.039028694183841146,0.019887013838977795,0.07845275532355771
2020-03-26,4954,49,36508,198,3644.1428571428573,25.428571428571427,0.005450860085460705,0.028228187351290387,0.04256332857026196,0.022087116946740766,0.0725938890150711,0.0399599245967723,0.020386069890293325,0.08014920669228483
2020-03-27,5780,55,42288,253,4047.285714285714,31.714285714285715,0.006006432084752161,0.03000595681377191,0.04869918587298373,0.0282507767847911,0.07553669731340269,0.040860100778346856,0.02086074129719145,0.08181516694431835
2020-03-28,6294,72,48582,325,4560.0,39.714285714285715,0.006710304227903325,0.032273381974022776,0.060774461741196245,0.041285971708181615,0.08554233443507671,0.041727091884978036,0.02130913480486973,0.08344940700036335
2020-03-29,3965,64,52547,389,4848.142857142857,47.714285714285715,0.0074219270367480395,0.032609343209145325,0.0859890776560141,0.05580246666522527,0.1282809728931617,0.04255887853918434,0.021729447689851886,0.08505077817725214
2020-03-30,4751,66,57298,455,4946.571428571428,52.714285714285715,0.007958392963105155,0.03250708527665114,0.10171079726205609,0.07140973462127077,0.14008532396802634,0.04335356542263834,0.022119981958811014,0.08661821120574655
2020-03-31,4615,128,61913,583,4925.285714285715,67.0,0.009432590893673366,0.03583668864623137,0.07275080099069715,0.04248733844930834,0.11471237597028708,0.04410939324552678,0.022479158118326223,0.08815071483988403
2020-04-01,5453,149,67366,732,5116.0,83.28571428571429,0.01088085978089836,0.03907174877269424,0.03864213505415362,0.018379670654922138,0.07355339455804176,0.04482474994262606,0.022805528340676697,0.08964737407251563
2020-04-02,6156,140,73522,872,5287.714285714285,96.28571428571429,0.011873996898887391,0.04074706049561135,0.0312718767381233,0.014425671799332861,0.06015938450446704,0.0454981809500872,0.023097788850675056,0.09110734797551938
2020-04-03,6174,145,79696,1017,5344.0,109.14285714285714,0.012773539449909641,0.04190074885137988,0.034719493400941895,0.017188992804431123,0.06643998974554433,0.046128398423516646,0.023354791361853637,0.09252986718690864
2020-04-04,6082,141,85778,1158,5313.714285714285,119.0,0.013511623026883334,0.042340277733611695,0.04724486323211013,0.025999404527509307,0.07980497979266321,0.0467142892674878,0.02357555339712299,0.09391423107056115
2020-04-05,5936,184,91714,1342,5595.285714285715,136.14285714285714,0.014643347798591257,0.04381026812359289,0.06461571275020354,0.03916384127764206,0.09900374704605752,0.047254921858982966,0.023759267339292005,0.09525980457743395
2020-04-06,3677,92,95391,1434,5441.857142857143,139.85714285714286,0.015043347904938605,0.042061762962358036,0.07130485494407521,0.037867187530633846,0.12323077792961054,0.047749551362218985,0.023905308070445445,0.09656601483979617
2020-04-07,3834,173,99225,1607,5330.285714285715,146.28571428571428,0.016205593348450474,0.04262715576445781,0.0506920869589208,0.020697430837782412,0.1110021719818009,0.04819762354955604,0.024013239075889245,0.09783234753212025
2020-04-08,4003,254,103228,1861,5123.142857142857,161.28571428571428,0.0180377416979889,0.04492725808660203,0.022951815769330853,0.005131636518651053,0.06357528183936863,0.04859877706235803,0.024082816907877037,0.09905834303375233
2020-04-09,4974,246,108202,2107,4954.285714285715,176.42857142857142,0.0194820798136818,0.0465668070091988,0.013101423806904093,0.0028791979851695484,0.03907826850644979,0.04895284406635737,0.02411399392622914,0.10024359242931831
2020-04-10,5323,266,113525,2373,4832.714285714285,193.71428571428572,0.020911693459590378,0.04826264097020295,0.012062772255062073,0.0026928573819927698,0.03472770986519208,0.049259849277824716,0.02410691925678725,0.10138773338300325
2020-04-11,4133,171,117658,2544,4554.285714285715,198.0,0.021630488364582076,0.04784094533242061,0.0207396279138386,0.0043769937610856095,0.05994912997590543,0.04952000735918806,0.024061937933904494,0.10249044592239649
2020-04-12,2821,129,120479,2673,4109.285714285715,190.14285714285714,0.02219473933216575,0.04669526800289595,0.10885812708484917,0.06424873133757027,0.1747483183728569,0.04973371870522099,0.02397958821931642,0.10355144816659007
2020-04-13,2537,126,123016,2799,3946.4285714285716,195.0,0.022761266827079386,0.0456330545486341,0.3542582231500175,0.28994175134477235,0.4218537092750221,0.049901563663057084,0.02386059711621454,0.10457049203171999
2020-04-14,2082,170,125098,2969,3696.1428571428573,194.57142857142858,0.023741386752785795,0.045379890269151985,0.3277691841635453,0.2508400737851566,0.4119235751822459,0.05002429525065956,0.023705874123602613,0.10554735894525796
2020-04-15,2486,285,127584,3254,3479.4285714285716,199.0,0.02551260346124904,0.04683108682705089,0.040279758127973214,0.009815368545419404,0.10495537348750862,0.050102830458571244,0.023516503301516525,0.10648185559820524
2020-04-16,2866,315,130450,3569,3178.285714285714,208.85714285714286,0.027366807205825967,0.04855929939997965,0.01830416007775939,0.0029167461863903047,0.05989717600240508,0.05013824023843059,0.02329373374192632,0.10737380976203165
2020-04-17,3380,299,133830,3868,2900.714285714286,213.57142857142858,0.028909810954195602,0.04993296266838621,0.01204431886588417,0.0022366553249869607,0.039273661899946966,0.05013173829855643,0.02303896856264804,0.10822306619487605
2020-04-18,3609,242,137439,4110,2825.8571428571427,223.71428571428572,0.02991145162581216,0.05050043223377913,0.011389932655828022,0.0019730013218777673,0.034537309034287436,0.05008466884161168,0.022753752561957077,0.10902948265929657
2020-04-19,2458,184,139897,4294,2774.0,231.57142857142858,0.030701158709622058,0.050363942599907396,0.01657679315073825,0.002470177033388068,0.054693446835989985,0.049998493391757236,0.022439758689457686,0.10979292607185773
2020-04-20,1775,110,141672,4404,2665.1428571428573,229.28571428571428,0.031092947089050745,0.04944376056673835,0.025306484210019544,0.004069826941545948,0.08724310666208758,0.04987477686865185,0.022098773503831496,0.1105132688031708
2020-04-21,1785,194,143457,4598,2622.714285714286,232.71428571428572,0.03205838683368534,0.049544711304870016,0.027838285021153653,0.004785247530253527,0.08483147939772728,0.04971517307305398,0.021732681800136374,0.11119038514576245
2020-04-22,2237,281,145694,4879,2587.1428571428573,232.14285714285714,0.03349485908822599,0.05058363118904962,0.025672144644884525,0.004852830608267666,0.07672461739381496,0.04952140975359648,0.021343450598196805,0.11182414796640049
2020-04-23,2352,215,148046,5094,2513.714285714286,217.85714285714286,0.034414979128108814,0.05093149190554226,0.023639011049002265,0.0045591341593641255,0.07439982123901122,0.049295273426554424,0.020933112689234663,0.11241442555932088
2020-04-24,2337,227,150383,5321,2364.714285714286,207.57142857142858,0.03538963845647445,0.05141330516104944,0.022643908900507798,0.00474394759086492,0.0669395432931795,0.049038594120161205,0.020503749940211036,0.11296107871718424
2020-04-25,2055,179,152438,5500,2142.714285714286,198.57142857142858,0.0360868025033128,0.05145576640487064,0.027310415590988416,0.006242775425230623,0.07827248182609042,0.04875323021236002,0.02005747655443656,0.11346395803756397
2020-04-26,1737,140,154175,5640,2039.7142857142858,192.28571428571428,0.03658829252472837,0.0511825254530836,0.0381058639017028,0.008158281443120568,0.11366309577287427,0.04844105352593512,0.019596422482964327,0.11392290148428616
2020-04-27,1018,110,155193,5750,1931.5714285714287,192.28571428571428,0.03705708376022112,0.0507036719503978,0.04864255621745426,0.008713285106514783,0.1484256585095327,0.04810393483792247,0.019122717174271355,0.11433773222494793
2020-04-28,1144,163,156337,5913,1840.0,187.85714285714286,0.03782853707055909,0.05075133675091864,0.04860415476851949,0.008948386875248293,0.14792523451749795,0.047743729951251375,0.018638473839980903,0.11470825676836661
2020-04-29,1304,202,157641,6115,1706.7142857142858,176.57142857142858,0.03879701346730861,0.051169137820986525,0.03783689363882209,0.00801608407240693,0.11898702776440599,0.047362266465917166,0.018145774402133812,0.11503426342840882
2020-04-30,1478,173,159119,6288,1581.857142857143,170.57142857142858,0.03952387835519326,0.051375097468352976,0.03399586971327203,0.007466551209432067,0.09462476598647292,0.04696133137487502,0.017646655273087748,0.1153155211435157
2020-05-01,1639,193,160758,6481,1482.142857142857,165.71428571428572,0.04032147700269969,0.0517738236058517,0.03693224546169743,0.008788493684289933,0.0944735199159102,0.046542659596497234,0.017143094102831845,0.11555177868408097
2020-05-02,945,94,161703,6575,1323.5714285714287,153.57142857142858,0.04066714903248546,0.051422571216736115,0.06026632081482433,0.013857465353685374,0.16624473162454956,0.04610792354110225,0.016636997610706028,0.1157427642824988
2020-05-03,793,74,162496,6649,1188.7142857142858,144.14285714285714,0.04092408428515161,0.05097367188502194,0.09816201605050968,0.027050368986064006,0.22431178897425197,0.04565872379397678,0.016130190599572544,0.11588818572296575
2020-05-04,679,43,163175,6692,1140.2857142857142,134.57142857142858,0.041017312701087764,0.05035018444701584,0.11794085626398201,0.034164913703063966,0.2820610588839137,0.04519658098170988,0.015624406230775848,0.1159877309298076
2020-05-05,685,139,163860,6831,1074.7142857142858,131.14285714285714,0.0416941291346271,0.05049952232111348,0.08792855857229416,0.017860977490973443,0.22820246884337247,0.04472292887276603,0.015121277618115134,0.11604106909399493
2020-05-06,947,165,164807,6996,1023.7142857142857,125.85714285714286,0.0424557209341836,0.05087250168711328,0.04699789351864396,0.007507775913667834,0.15729591396315357,0.04423910874725919,0.014622330778906005,0.11604785237742461
2020-05-07,1284,123,166091,7119,996.0,118.71428571428571,0.04286806630100364,0.05096958316105456,0.028261365554336247,0.005446390276202717,0.09495452230461458,0.04374636505504955,0.01412897896036799,0.11600771823328247
2020-05-08,1209,147,167300,7266,934.5714285714286,112.14285714285714,0.04343693962940823,0.05126581420780309,0.02267241785831061,0.004818325843757612,0.07004356301877188,0.04324584236575939,0.013642518340369362,0.11592029237821395
2020-05-09,1251,103,168551,7369,978.2857142857143,113.42857142857143,0.04372563793747884,0.05127706496696873,0.02377892468233812,0.004370951360306012,0.07659445929298467,0.042738583599260686,0.013164125083285676,0.11578519244797637
2020-05-10,667,26,169218,7395,960.2857142857143,106.57142857142857,0.04370693425049342,0.050787036207639406,0.03560540644179355,0.005304649535739756,0.12549903499624554,0.04222552951077424,0.012694853714647932,0.11560203236262222
2020-05-11,357,22,169575,7417,914.2857142857143,103.57142857142857,0.04374465575703963,0.05031019110561173,0.041817884594827756,0.004575485837514564,0.15931512461778266,0.041707519391074914,0.01223563676259864,0.1153704274200198
2020-05-12,933,116,170508,7533,949.7142857142857,100.28571428571429,0.04418561005935203,0.050501765560838796,0.03313253606581396,0.005345992173059515,0.12261916380133747,0.04118529292953419,0.01178728560012834,0.11509000012763905
2020-05-13,798,101,171306,7634,928.4285714285714,91.14285714285714,0.04456936709747467,0.05061461066223793,0.02602518323728266,0.0035963893720455525,0.08945923699379651,0.040659493175946186,0.011350492409778591,0.11476038677205079
2020-05-14,933,89,172239,7723,878.2857142857143,86.28571428571429,0.044844663519876427,0.05066942091348131,0.02158789859289076,0.0032686635006770157,0.08374732631004499,0.04013067052636434,0.010925833182077812,0.11438124471361014
2020-05-15,913,101,173152,7824,836.0,79.71428571428571,0.04519150803917943,0.050822018418562466,0.018812624917920694,0.0027337159093601847,0.06491400266994336,0.039599287648584836,0.010513771650487488,0.11395226038045497
2020-05-16,620,57,173772,7881,745.8571428571429,73.14285714285714,0.04535828556959692,0.050708368376085326,0.02422766229101872,0.002868066753058073,0.0873582642306771,0.039065725254508875,0.0101146640591038,0.11347315792145779
2020-05-17,583,33,174355,7914,733.8571428571429,74.14285714285714,0.04539588770038138,0.05046300135423878,0.028818141209418138,0.003496233298561869,0.09322415909467754,0.03853028861943737,0.009728764654770143,0.11294370846237282
2020-05-18,342,21,174697,7935,731.7142857142857,74.0,0.04542722542459227,0.05016514238779128,0.035360857841556285,0.004125752203095263,0.13508468812027385,0.03799321474243047,0.009356231792560524,0.11236373989342205
2020-05-19,513,72,175210,8007,671.7142857142857,67.71428571428571,0.04570515381542147,0.05021078474256476,0.030409604735085204,0.004325506826781491,0.10768342243377532,0.037454680037220175,0.008997134542711754,0.11173314710030252
2020-05-20,797,83,176007,8090,671.5714285714286,65.14285714285714,0.04596976256626155,0.05034152456411278,0.02761387543853133,0.004617974033953261,0.0826303462917032,0.036914808439810085,0.008651459687905757,0.11105190253445746
2020-05-21,745,57,176752,8147,644.7142857142857,60.57142857142857,0.04609848827736035,0.05032524494134536,0.026660829328422623,0.004743015910207833,0.08587749617621679,0.036373679816831136,0.008319119002198557,0.11032006700282639
2020-05-22,460,27,177212,8174,580.0,50.0,0.046131187504232195,0.05013975185417706,0.03625495842220378,0.005264605285148331,0.12221585714354007,0.035831338557945375,0.00799995670670963,0.10953780054260069
2020-05-23,638,42,177850,8216,582.5714285714286,47.857142857142854,0.04620185549620465,0.05006192935212474,0.04245878109080709,0.008014504540478987,0.11864867414226732,0.035287802236083556,0.00769375700225702,0.10870537323317549
2020-05-24,431,31,178281,8247,560.8571428571429,47.57142857142857,0.046264043840902824,0.04993157237084576,0.05347172628547782,0.01037806231916739,0.16593169832625854,0.034743070221049346,0.007400251585274867,0.10782317578592425
2020-05-25,289,10,178570,8257,553.2857142857143,46.0,0.04624516996135967,0.049689495945081257,0.05618048435589432,0.0073926833649864635,0.1866160031746594,0.034197132134992,0.007119127060399039,0.10689172974302309
2020-05-26,432,45,179002,8302,541.7142857142857,42.142857142857146,0.04638495659266375,0.04967243431201542,0.047242248459490425,0.006435555909041469,0.16373328438103849,0.033649976042402704,0.006850032170870426,0.10591169710967542
2020-05-27,362,47,179364,8349,479.57142857142856,37.0,0.04655337748935124,0.04967975209776156,0.03550209881812733,0.004852785492585374,0.12188137781312601,0.03310159627258278,0.006592584776204599,0.10488388924006371
2020-05-28,353,62,179717,8411,423.57142857142856,37.714285714285715,0.046806924219745465,0.04978766196161031,0.026552431686564022,0.0035778978963859577,0.09547746362838687,0.03255200077890716,0.0063463785152363585,0.10380927479644873
2020-05-29,741,39,180458,8450,463.7142857142857,39.42857142857143,0.04683084152545188,0.049769643524169536,0.020256980927402853,0.0034512547393007005,0.06011168572165824,0.032001217946597965,0.006110989101503003,0.1026889866032549
